'卫星导航与空间大地测量：最新进展与展望','http://ess.sustech.edu.cn/New-detail-id-90.html','金双根','2018-4-2','ESS','创园9栋401会议室',
'行星探测与科学：最新进展与机会','http://ess.sustech.edu.cn/New-detail-id-89.html','None','None','ESS','None',
'基于非结构化网格的边界积分方程方法研究的一些新进展','http://ess.sustech.edu.cn/New-detail-id-81.html','北京大学张海明','2018-3-14','ESS','创园9栋401会议室',
'Self-Potential Approach to Develop the Early Warning System for Rainfall-induced Landslide','http://ess.sustech.edu.cn/New-detail-id-80.html','日本千叶大学服部克巳（Katsumi Hattori）','2018-3-14','ESS','创园9栋401会议室',
'跨频段地震岩石物理测量技术及其应用','http://ess.sustech.edu.cn/New-detail-id-78.html','中国石油大学赵建国教授','2018-3-13','ESS','创园9栋401会议室',
'Full waveform inversion: one method for all purposes','http://ess.sustech.edu.cn/New-detail-id-77.html','Dr. Gang Yao - Imperial College London','2018-3-13','ESS','创园9栋401会议室',
'结合矿物波速数据和地震学结果探索地球深部','http://ess.sustech.edu.cn/New-detail-id-74.html','吴忠庆​ - 中国科学技术大学 教授','2018-1-26','ESS','创园9栋401会议室',
'随压力变化的多孔岩石物理性质','http://ess.sustech.edu.cn/New-detail-id-72.html','韩同城 - 中国石油大学（华东）教授','2018-1-17','ESS','创园9栋401会议室',
'应用光纤传感进行低成本四维深水油田监测','http://ess.sustech.edu.cn/New-detail-id-49.html','杜越博士-新加坡国立大学研究员','2017-8-31','ESS','慧园6栋311会议室',
'Simulating Fluid-Solid Interaction Using Smoothed Particle Hydrodynamics Method','http://ess.sustech.edu.cn/New-detail-id-51.html','潘凯（Massachusetts Institute of Technology）','2017-8-18','ESS','慧园6栋311会议室',
'Oceanic Gas Hydrate Activities and Research Review','http://ess.sustech.edu.cn/New-detail-id-42.html','Zijian Zhang (Fugro GeoConsulting, Senior Geophysicist)','2017-8-2','ESS','慧园6栋311会议室',
'Heterogeneity: Challenges in Rock Physics and Geomechanics','http://ess.sustech.edu.cn/New-detail-id-41.html','Qiuliang Yao（Halliburton, Geomechanics & Rock Physics Consultant）','2017-8-1','ESS','慧园6栋311会议室',
'南海及热带太平洋过去2000年气候变化','http://ess.sustech.edu.cn/New-detail-id-30.html','晏宏, 中科院地球环境研究所研究员, 黄土与第四纪地质国家重点实验室副主任','2017-5-4','ESS','慧园6栋311会议室',
'岩性油气藏地震勘探','http://ess.sustech.edu.cn/New-detail-id-27.html','王尚旭，中国石油大学长江学者特聘教授','2017-4-25','ESS','慧园6栋311会议室',
'Integrated anisotropy model building from well log to seismic data','http://ess.sustech.edu.cn/New-detail-id-17.html','李云月教授, National University of Singapore','2017-4-17','ESS','慧园6栋311会议室',
'地震多次波成像','http://ess.sustech.edu.cn/New-detail-id-20.html','刘伊克研究员, 中国科学院地质与地球物理研究所','2017-3-27','ESS','慧园6栋311会议室',
'地震成像分辨率研究','http://ess.sustech.edu.cn/New-detail-id-21.html','谢小碧研究员, University of California Santa Cruz','2017-3-27','ESS','慧园6栋311会议室',
