'增强现实头戴显示技术研究进展','https://eee.sustc.edu.cn/?p=1904&cc=7','王涌天','2017-03-29','EE','第二科研楼 503会议室',,,,
'飞秒激光诱导神奇的微纳结构','https://eee.sustc.edu.cn/?p=1906&cc=7','邱建荣','2017-03-28','EE','第二科研楼 503会议室',,,,
'科技论文写作与投稿','https://eee.sustc.edu.cn/?p=1912&cc=7','张宇识','2017-03-21','EE','第二科研楼 503会议室',,,,
'Laser-feedback interferometry with quantum cascade lasers: a new technology for THz imaging and sensing','https://eee.sustc.edu.cn/?p=1875&cc=7',' Aleksandar D. Rakić','2017-03-21','EE','行政楼 301会议室',,,,
'Characterization of semiconductors by combining the PL and DLTS techniques','https://eee.sustc.edu.cn/?p=1873&cc=7','卢励吾','2017-03-21','EE','第二科研楼 503会议室',,,,
'Characterization of semiconductors by combining the PL and DLTS techniques','https://eee.sustc.edu.cn/?p=2259&cc=7','卢励吾','2017-03-21','EE','第二科研楼 503会议室',,,,
'Chiral liquid crystal cells as biosensing platforms','https://eee.sustc.edu.cn/?p=1881&cc=7','Wei Lee','2017-03-08','EE','第二科研楼 503会议室',,,,
'Code Hopping Multiple Access Based on Orthogonal Complementary Codes','https://eee.sustc.edu.cn/?p=1879&cc=7','Hsiao-Hwa Chen','2017-03-08','EE','南山智苑A7栋 1113会议室',,,,
'Code Hopping Multiple Access Based on Orthogonal Complementary Codes','https://eee.sustc.edu.cn/?p=2263&cc=7','Hsiao-Hwa Chen','2017-03-08','EE','南山智苑A7栋 1113会议室',,,,
'Nonmechanical methods of LC alignment: from discovery to industrial life','https://eee.sustc.edu.cn/?p=1883&cc=7','Oleg V. Yaroshchuk','2017-03-07','EE','第二科研楼 408会议室',,,,
'Color-switchable and white-light liquid-crystal lasing in one-dimensional photonic bandgap structures','https://eee.sustc.edu.cn/?p=1885&cc=7','Wei Lee','2017-03-06','EE','第二科研楼 503会议室',,,,
'Femtosecond Pump-Probe Spectroscopy: Why Not Try Strong Pulses?','https://eee.sustc.edu.cn/?p=1889&cc=7','Maxim F. Gelin','2017-03-02','EE','第二科研楼 503会议室',,,,
'Encoderless Model Predictive Control for Electrical Systems','https://eee.sustc.edu.cn/?p=1887&cc=7','汪凤翔','2017-03-02','EE','第二科研楼503会议室',,,,
'Dynamics and Spectroscopy of Complex Molecular Systems at Finite Temperature: Thermo Field Dynamics approach','https://eee.sustc.edu.cn/?p=1854&cc=7','Raffaele Borrelli','2017-03-02','EE','第二科研楼 503会议室',,,,
'Microwave Sensing and Imaging:Microwave measurements for medical diagnostics,process analytics,and nanoscale calibrated measurements','https://eee.sustc.edu.cn/?p=2272&cc=7','Roger Stancliff','2017-03-01','EE','南山智园A7栋1113会议室',,
'Microwave Sensing and Imaging:Microwave measurements for medical diagnostics,process analytics,and nanoscale calibrated measurements','https://eee.sustc.edu.cn/?p=1856&cc=7','Roger Stancliff','2017-03-01','EE','南山智园A7栋1113会议室',,
'Ultrafast carrier dynamics in thin-film topological insulators monitored by ultrashort laser pulses','https://eee.sustc.edu.cn/?p=1860&cc=7','Yuri D. Glinka','2017-02-23','EE','第二科研楼 503会议室',,,,
'Mode-Division Multiplexing: A New Technology to Increase the Capacity of Optical Fiber Transmission 模分复用：一项增加光纤传输容量的新技术','https://eee.sustc.edu.cn/?p=1858&cc=7','郑建成','2017-02-23','EE','南山智园A7栋11楼电子系会议室',,,,
'High Efficiency Wireless EV Charger Based on Capacitive Power Transfer Principle','https://eee.sustc.edu.cn/?p=1862&cc=7',' Chris Mi','2016-12-30','EE','第二科研楼 503会议室',,,,
'InAs/GaAs多量子阱体系中载流子超快相干行为的时间分辨克尔旋转谱研究','https://eee.sustc.edu.cn/?p=1866&cc=7','宁吉强','2016-12-26','EE','第二科研楼 503会议室',,,,
'掺镓ZnO薄膜紫外探测器研制与光响应机制的研究','https://eee.sustc.edu.cn/?p=1864&cc=7','王荣新','2016-12-26','EE','第二科研楼 503会议室',,,,
'Strong light-matter interactions with 2D materials','https://eee.sustc.edu.cn/?p=1868&cc=7','Tony Low','2016-12-21','EE','第二科研楼 503会议室',,,,
'阻变存储器的阵列集成与应用','https://eee.sustc.edu.cn/?p=1838&cc=7','高滨 教授','2016-12-16','EE',' 第二科研楼 408会议室',,,,
'Neuro-inspired Computing with Resistive Synaptic Devices','https://eee.sustc.edu.cn/?p=1836&cc=7','余诗孟教授','2016-12-16','EE','第二科研楼 408会议室',,,,
'Circuit Applications of Patch Elements','https://eee.sustc.edu.cn/?p=1840&cc=7','Dr. Shaoyong Zheng','2016-12-15','EE','智园A7栋 1113会议室',,,,
'局域化态集体荧光的LSE模型与应用','https://eee.sustc.edu.cn/?p=1842&cc=7','徐士杰教授 香港大学','2016-12-12','EE','第二科研楼503会议室',,,,
'电子与电气工程系系列讲座：Micro on-chip Energy Storages based on Microfabrication and Nano Materials基于微加工技术和纳米材料的片上储能器件','https://eee.sustc.edu.cn/?p=1994&cc=7','王晓红','2016-12-10','EE','第一教学楼 110教室',,,,
'电子与电气工程系系列讲座：Silicon Carbide Power Devices and M/NEMS  电子与电气工程系系列讲座：Silicon Carbide Power Devices and M/NEMS','https://eee.sustc.edu.cn/?p=1986&cc=7','Feng Zhao','2016-12-10','EE','第二科研楼 503会议室',,,,
'电子与电气工程系系列讲座：LCOS芯片设计','https://eee.sustc.edu.cn/?p=1951&cc=7','代永平','2016-12-10','EE','第二科研楼 503会议室',,,,
'电子与电气工程系系列讲座：Memristive devices for future computing','https://eee.sustc.edu.cn/?p=1949&cc=7','杨建华 ','2016-12-10','EE','第二科研楼 102会议室',,,,
'电子与电气工程系系列讲座：SiGe for the next generation electronic and photonic devices','https://eee.sustc.edu.cn/?p=1932&cc=7','Guangrui Xia','2016-12-10','EE','第二科研楼 503会议室',,,,
'电子与电气工程系系列讲座：What’s next for Wi-Fi?','https://eee.sustc.edu.cn/?p=1894&cc=7','Edward Au','2016-12-10','EE','南山智园A7栋 10楼 1003会议',,,,
'电子与电气工程系系列讲座：Open 5G Platform','https://eee.sustc.edu.cn/?p=1877&cc=7','李强','2016-12-10','EE','南山智园A7栋10楼1008会议室',,,,
'电子与电气工程系系列讲座：Multiparadigm Simulations on Functional Materials with Low Dimensions','https://eee.sustc.edu.cn/?p=1871&cc=7','苏海滨','2016-12-10','EE','第二科研楼 408会议室',,,,
'Fast Surrogate-Assisted Optimization and Fine-Tuning of Compact Microwave Structures','https://eee.sustc.edu.cn/?p=1753&cc=7',' Prof. Slawomir Koziel (Reykjavik Univ.)','2016-12-10','EE','南山智园A7栋1113会议室',,,,
'电子与电气工程系学术讲座：Patterns in bent-core liquid crystals','https://eee.sustc.edu.cn/?p=1751&cc=7','Dr. Ying Xiang (GUT)','2016-12-10','EE','第二科研楼503会议室',,,,
'电子与信息科学名家讲座：从硅基纳米器件到后硅时代纳米技术','https://eee.sustc.edu.cn/?p=1749&cc=7','Prof. Bin Yu (SUNY)','2016-12-10','EE','第二科研楼408会议室',,,,
'电子与电气工程系学术讲座：Traitor Deterring Schemes Using Bitcoin as Collateral for Digital Contents','https://eee.sustc.edu.cn/?p=1747&cc=7','唐强博士（康奈尔大学）','2016-12-10','EE','第二科研楼503会议室',,,,
'电子与信息科学名家讲座：Learning over Limited Data Samples Detection of Cooperative Interactions in Logistic Regression Models','https://eee.sustc.edu.cn/?p=1745&cc=7','崔曙光教授(Univ. of California-Davis)','2016-12-10','EE','智园A7栋1008会议室',,,,
'电子与信息科学名家讲座：Learning over Limited Data Samples Detection of Cooperative Interactions in Logistic Regression Models','https://eee.sustc.edu.cn/?p=1743&cc=7','崔曙光教授(Univ. of California-Davis)','2016-12-10','EE','智园A7栋1008会议室',,,,
'Lead Halide Perovskite Microlasers','https://eee.sustc.edu.cn/?p=1741&cc=7','Dr. Qinghai Song (HIT-SZ)','2016-12-10','EE','第二科研楼503会议室',,,,
'Ion Migration in Organometal Trihalide Perovskite and Its Impact to Photovoltaic Efficiency and Stability','https://eee.sustc.edu.cn/?p=1739&cc=7','袁永波博士(中南大学)','2016-12-10','EE','第二科研楼102会议室',,,,
'电子与电气工程系学术讲座：Performance Improvement for Assistive Hearing Devices Under Noisy Conditions Based on the Machine Learning and Unsupervised Signal Processing Technologies','https://eee.sustc.edu.cn/?p=1737&cc=7','赖颖辉博士（台湾元智大學）','2016-12-10','EE','第二科研楼408会议室',,,,
'计算机系学术报告（Modeling and predicting data for business intelligence）','https://eee.sustc.edu.cn/?p=1735&cc=7','None','2016-12-10','EE','二科502会议室',,,,
'Advanced Materials and Manufacturing for Life Sciences','https://eee.sustc.edu.cn/?p=1733&cc=7','陶虎博士（SIMIT）','2016-12-10','EE','第二科研楼101会议室',,,,
'电子与电气工程系学术讲座;Data Driven Computer Vision','https://eee.sustc.edu.cn/?p=1731&cc=7','Dr. Mei Chen (SUNY)','2016-12-10','EE','第二科研楼503会议室',,,,
'Stretchable and Wearable Electronic Devices','https://eee.sustc.edu.cn/?p=1729&cc=7','Dr. Yan Chaoyi (PKU-SZ)','2016-12-10','EE','第二科研楼503会议室',,,,
'Ultrafast Spectroscopy Study of Photoexcited Carrier Dynamics in Two-dimensional Materials','https://eee.sustc.edu.cn/?p=1727&cc=7','Dr. Dong Sun (PKU)','2016-12-10','EE','第二科研楼503会议室',,,,
'电子与电气工程系学术讲座：Smart Structures for Space Exploration','https://eee.sustc.edu.cn/?p=1725&cc=7','Hongyu Yu(Arizona State University)','2016-12-10','EE','第二科研楼408会议室',,,,
'电子与电气工程系学术讲座：Advances in MEMS and NEMS – Beyond Moore’s Law','https://eee.sustc.edu.cn/?p=1723&cc=7','Prof. Chengkuo Lee (NTU)','2016-12-10','EE','第二科研楼408会议室',,,,
'电子与信息科学名家讲座：Smart City Research Experiences in Smart Traffic Monitoring','https://eee.sustc.edu.cn/?p=1721&cc=7','Dr. Mo Li (NTU)','2016-12-10','EE','第二科研楼408',,,,
'电子与信息科学名家讲座：Heterogeneous Networks Rate,Delay,and Energy Efficiency','https://eee.sustc.edu.cn/?p=1719&cc=7','Dr. Fu-Chun Zheng (Univ. of Reading)','2016-12-10','EE','第二科研楼503会议室',,
'电子与信息科学名家讲座：Trickle Irrigation Congestion Relief for Communication with Network Coding','https://eee.sustc.edu.cn/?p=1717&cc=7','Prof. Dapeng Oliver Wu(Univ. of Florida)','2016-12-10','EE','第二科研楼503会议室',,,,
'New Ingredients in the Pot - Rethink Analog IC Design -','https://eee.sustc.edu.cn/?p=2069&cc=7','孙楠','2016-12-10','EE','第二科研楼 503会议室',,,,
'电子与电气工程系学术讲座：Nonlinear Optical Organic Molecules and Their Applications','https://eee.sustc.edu.cn/?p=1715&cc=7','Dr. Tingchao He (Shenzhen University)','2016-12-10','EE','第一教学楼107课室',,,,
'电子与电气工程系学术讲座：物联网与感测器技术','https://eee.sustc.edu.cn/?p=1713&cc=7','Prof. Horng-Show Koo (MUST)','2016-12-10','EE','第二科研楼503会议室',,,,
'电子与电气工程系学术讲座：Mobile Advertising Method,System and Field Experimentation','https://eee.sustc.edu.cn/?p=1711&cc=7','Dr. Siyuan Liu (PSU)','2016-12-10','EE','第二科研楼408会议室',,,
'电子与电气工程系学术讲座：Proactive eavesdropping via cognitive jamming in fading channels','https://eee.sustc.edu.cn/?p=1709&cc=7','许杰博士(广东工业大学)','2016-12-10','EE','第二科研楼503会议室',,,,
'电子与电气工程系学术讲座：Design and performance analysis of a new multiresolution M-ary differential chaos shift keying communication system','https://eee.sustc.edu.cn/?p=1707&cc=7','蔡国发博士（广东工业大学）','2016-12-10','EE','第二科研楼503会议室',,,,
'电子与电气工程系学术讲座：Design of Root-Protograph LDPC Codes for Non-Ergodic Block-Fading Channels','https://eee.sustc.edu.cn/?p=1705&cc=7','方毅博士(广东工业大学)','2016-12-10','EE','第二科研楼503会议室',,,,
'电子与信息科学名家讲座：Cloud Augmented Mobile Applications：Research Framework and Challenging Issues','https://eee.sustc.edu.cn/?p=1703&cc=7','Prof. Jiannong Cao（HKPU）','2016-12-10','EE','第二科研楼209会议室',,,,
'电子与电气工程系学术讲座：稀疏雷达成像的发展','https://eee.sustc.edu.cn/?p=1701&cc=7','李刚博士（清华大学）','2016-12-10','EE','第二科研楼503会议室',,,,
'电子与信息科学名家讲座：Al- and Si-based nanostructured materials for modern optoelectronic and photonic devices','https://eee.sustc.edu.cn/?p=1699&cc=7','Prof. Aliaksandr SMIRNOV (BSUIR)','2016-12-10','EE','第二科研楼102会议室',,,,
'电子与信息科学名家讲座暨亚太电磁兼容会议南科大分会场','https://eee.sustc.edu.cn/?p=1697&cc=7','None','2016-12-10','EE','国际会议厅、第二科研楼503会议室',,,,
'电子与电气工程系学术讲座：Towards Multi-Resource Fair Allocation with Placement Constraints','https://eee.sustc.edu.cn/?p=1695&cc=7','Dr. Wei Wang (HKUST)','2016-12-10','EE','第二科研楼503会议室',,,,
'电子与电气工程系学术讲座：荧光材料在白光LED中的应用','https://eee.sustc.edu.cn/?p=1693&cc=7','向卫东教授（温州大学）','2016-12-10','EE','第一教学楼402教室',,,,
'电子与电气工程系学术讲座：Microfluidics for Biomedical Sensors and Imaging Equipment','https://eee.sustc.edu.cn/?p=1691&cc=7','Dr. Chiwan Koo (TAMU)','2016-12-10','EE','第二科研楼408会议室',,,,
'电子与电气工程系学术讲座：Relative Contributions of Temporal Fine Structure and Envelope Cues to Tone and Sentence Recognition in Noise','https://eee.sustc.edu.cn/?p=1689&cc=7','徐立博士（Ohio University）','2016-12-10','EE','第二科研楼503会议室',,,,
'电子与信息科学名家讲座：Silicon Based Nanostructures for Nanoelectronics and Photovoltaics','https://eee.sustc.edu.cn/?p=1687&cc=7','陈坤基（南京大学）','2016-12-10','EE','第二科研楼408会议室',,,,
'电子与信息科学名家讲座：Brain Storm Optimization Algorithm','https://eee.sustc.edu.cn/?p=1685&cc=7','Prof. Yuhui Shi(XJTLU)','2016-12-10','EE','第二科研楼503会议室',,,,
'电子与电气工程系讲座：Trends and Innovations in Electronic Design Automation Software','https://eee.sustc.edu.cn/?p=1683&cc=7','陈少华博士','2016-12-10','EE','第二科研楼503会议室',,,,
'电子与电气工程系学术讲座：Wearables for p-Medicine','https://eee.sustc.edu.cn/?p=1681&cc=7','潘颂欣博士','2016-12-10','EE','第二科研楼 408',,,,
'电子与电气工程系讲座：The Past,Present,and Future of Invisibility Cloaking Technology','https://eee.sustc.edu.cn/?p=1679&cc=7','Assistant Prof. Baile zhang(NTU)','2016-12-10','EE','第二科研楼503会议室',,
'电子与信息科学名家讲座：A Technology for Monolithic MEMS-CMOS Integration and Its Application to the Realization of an Active-Matrix Tactile Sensor','https://eee.sustc.edu.cn/?p=1677&cc=7','Prof. Man Wong','2016-12-10','EE','第二科研楼503会议室',,,,
'电子与电气工程系学术讲座：心血管系统早期无创动态监测技术研究','https://eee.sustc.edu.cn/?p=1675&cc=7','徐礼胜教授（东北大学）','2016-12-10','EE','科研教学服务大楼304会议室',,,,
'电子与电气工程系学术讲座：Silicon Photonics for Electronic-Photonic','https://eee.sustc.edu.cn/?p=1673&cc=7','Dr. Xianshu LUO','2016-12-10','EE','第二科研楼102会议室',,,,
'电子与电气工程系学术讲座：BATS Network Coding in Action','https://eee.sustc.edu.cn/?p=1671&cc=7','Assistant Prof. Shenghao Yang (CUHKSZ)','2016-12-10','EE','第二科研楼408会议室',,,,
'电子与电气工程系学术讲座：Coherence Buildup and Nonlinear Dynamics in Mesoscale Lasers','https://eee.sustc.edu.cn/?p=1668&cc=7','Dr. Tao Wang (Université Nice Sophia Antipolis)','2016-12-10','EE','第二科研楼503会议室',,,,
'Deep-tissue and high-resolution optical in vivo bioimaging based on fluorescent nanoprobes','https://eee.sustc.edu.cn/?p=2075&cc=7','钱骏','2016-12-10','EE','第二科研楼 503会议室',,,,
'Online Job Dispatching and Scheduling in Edge-Clouds','https://eee.sustc.edu.cn/?p=1844&cc=7','谈海生','2016-12-08','EE','智园A7栋 1113会议室',,,,
'定子励磁型无刷电机系统研究现状与应用展望','https://eee.sustc.edu.cn/?p=1852&cc=7','花为','2016-12-02','EE','第二科研楼 503室',,,,
'Environmental Electrochemistry-a special focus on bioenergy from waste and trace heavy metal monitoring','https://eee.sustc.edu.cn/?p=1850&cc=7',' Dr. Huijie HOU','2016-12-02','EE','第一教学楼 404室',,,,
'基于光取向液晶的光场调控技术及应用','https://eee.sustc.edu.cn/?p=1848&cc=7','胡伟 南京大学','2016-12-02','EE','第二科研楼 408会议室',,,,
'自组装超结构液晶光子材料及应用—1D~3D、电控~光控、调光~激射','https://eee.sustc.edu.cn/?p=1846&cc=7',' 郑致刚 华东理工大学','2016-12-02','EE','第二科研楼 408会议室',,,,
'Optical Microcavity Sensing: Single-nanoparticle Detection','https://eee.sustc.edu.cn/?p=1818&cc=7','肖云峰 博士','2016-11-25','EE','第二科研楼 503会议室',,,,
'后MEMS时代的三维集成多功能微系统','https://eee.sustc.edu.cn/?p=1822&cc=7','王喆垚 教授','2016-11-23','EE','第二科研楼 408会议室',,,,
'Weakly Coupled Resonators: Theories and Applications','https://eee.sustc.edu.cn/?p=1820&cc=7','常洪龙 教授','2016-11-23','EE','第二科研楼 408会议室',,,,
'太阳能电池的制备及测试','https://eee.sustc.edu.cn/?p=1826&cc=7','周航 博士','2016-11-22','EE','第二科研楼 503会议室',,,,
'Broadband Mobile Communications for High Speed Vehicles: Challenges and Opportunities','https://eee.sustc.edu.cn/?p=1824&cc=7','范平志 教授','2016-11-22','EE','南山智园A7栋 1008会议室',,,,
'Topics on Modulations for 5G and Beyond','https://eee.sustc.edu.cn/?p=1830&cc=7','夏香根 教授 （Shenzhen University and University of Delaware）','2016-11-16','EE','智园A7栋 1008会议室',,,,
'Open 5G Platform','https://eee.sustc.edu.cn/?p=1828&cc=7','杨旸 研究员（中国科学院上海微系统与信息技术研究所）','2016-11-16','EE','智园A7栋 1008会议室',,,,
'CSMA/CQ: a Novel SDN-based Design to Enable Concurrent Execution of Channel Contention and Data Transmission in IEEE 802.11 Networks','https://eee.sustc.edu.cn/?p=1832&cc=7','赵庆林 （澳门科技大学）','2016-11-11','EE','第二科研楼408室',,,,
'Combination of photo-induced alignment and self-assembly to realize polarized emission from ordered semiconductor nanorods','https://eee.sustc.edu.cn/?p=1834&cc=7','Prof. Andrey L. Rogach （City Uni. of Hong Kong）','2016-11-02','EE','行政楼国际会议厅121-1',,,,
'Combination of photo-induced alignment and self-assembly to realize polarized emission from ordered semiconductor nanorods','https://eee.sustc.edu.cn/?p=2300&cc=7','Prof. Andrey L. Rogach （City Uni. of Hong Kong）','2016-11-02','EE','行政楼国际会议厅121-1',,,,
'Challenges and opportunities for Kerr nonlinear plasmonics','https://eee.sustc.edu.cn/?p=1802&cc=7','Dr. Guangyuan Li (Sydney Univ.)','2016-10-31','EE','第二科研楼503会议室',,,,
'Introduction to University of Technology of Troyes (UTT,France) and Its Postgraduate Program','https://eee.sustc.edu.cn/?p=1800&cc=7','Prof. Renaud BACHELOT (UTT)','2016-10-31','EE','第二科研楼503会议室',,,
'Multimedia over Future Internet Challenges and Opportunities','https://eee.sustc.edu.cn/?p=1804&cc=7','Prof. Dapeng Oliver Wu (UF)','2016-10-27','EE','第二科研楼503会议室',,,,
'新型空间共轭材料：分子设计与性能研究','https://eee.sustc.edu.cn/?p=1806&cc=7','赵祖金博士(华南理工大学)','2016-10-26','EE','第二科研楼 503会议室',,,,
'Innovative Device to Assess the Health of the Peripheral Artery','https://eee.sustc.edu.cn/?p=1810&cc=7','郑定昌博士（安格利亚鲁斯金大学）','2016-10-24','EE','南山智园A7栋1113会议室',,,,
'Hearing in the Visual Impaired','https://eee.sustc.edu.cn/?p=1808&cc=7','Prof. Shahina Pardhan (Anglia Ruskin Univ.)','2016-10-24','EE','南山智园A7栋1113会议室',,,,
'The 2nd SUSTech-INRS Joint Workshop on Sustainable Technologies','https://eee.sustc.edu.cn/?p=1816&cc=7','None','2016-10-20','EE','International Meeting Hall 121-1',,,,
'Fine-Grained Human Activity Recongnition Using Signal Based Mobile Sensing','https://eee.sustc.edu.cn/?p=1814&cc=7','Dr. Xiaoliang Wang (Tohoku Univ.)','2016-10-20','EE','智园A7栋1101会议室',,,,
'Integrated Nanophotonic Platforms for Lab-on-a-chip Sensing','https://eee.sustc.edu.cn/?p=1782&cc=7','Prof. Ali Adibi (CIT)','2016-10-19','EE','第二科研楼408会议室',,,,
'Current Research and Development of Wireless Power Receivers','https://eee.sustc.edu.cn/?p=1786&cc=7','程林博士(香港科技大学)','2016-10-17','EE','第二科研楼503会议室',,,,
'Quantum-optical Analogue in Photonic Nanostructures','https://eee.sustc.edu.cn/?p=1788&cc=7','Dr. Junjun Xiao','2016-10-14','EE','第二科研楼503会议室',,,,
'光纤中的光场调控：矢量光束和涡旋光束的产生','https://eee.sustc.edu.cn/?p=1790&cc=7','梅霆教授','2016-10-12','EE','第二科研楼503会议室',,,,
'Electromicrofluidic Manipulations of Cells and Hydrogels for Heterogeneous Architectures','https://eee.sustc.edu.cn/?p=1812&cc=7','Professor Shih-Kang Fan (NTU)','2016-10-10','EE','第二科研楼503会议室',,,,
'香港科技大学电子与计算机工程系联合培养博士生招生宣讲会','https://eee.sustc.edu.cn/?p=1792&cc=7','港科大教授','2016-10-10','EE','图书馆111报告厅',,,,
'Advanced Direct-Drive Electrical Machines','https://eee.sustc.edu.cn/?p=1794&cc=7','李文龙博士(香港大学)','2016-10-08','EE','第二科研楼503会议室',,,,
'石榴石基透明陶瓷','https://eee.sustc.edu.cn/?p=1796&cc=7','秦海明博士（中科院宁波材料所）','2016-09-28','EE','第二科研楼503会议室',,,,
'How to start a company from scratch——a real story of a professor-turned entrepreneur','https://eee.sustc.edu.cn/?p=1798&cc=7','袁述博士（香港SMC Multimedia）','2016-09-22','EE','第二科研楼503会议室',,,,
'Engineering the Electronic Structure of Few-layer Graphene Through Intercalation 插层分子对少层石墨烯的能带调制','https://eee.sustc.edu.cn/?p=1764&cc=7','詹达副教授(厦门大学)','2016-09-22','EE','第二科研楼408会议室',,,,
'电子与电气工程系学术讲座：应用于早期诊断和精准治疗的集成微系统技术','https://eee.sustc.edu.cn/?p=1762&cc=7','刘玉菲博士(重庆大学)','2016-09-22','EE','第一教学楼107室',,,,
'Analysis and Optimization of Joint Caching and Multicasting in Large-scale Cache-enabled Wireless Networks','https://eee.sustc.edu.cn/?p=1784&cc=7','崔颖博士(上海交通大学)','2016-09-20','EE','南山智园A7栋1113会议室',,,,
'Galois Comes to the Rescue Unifying Detection and Decoding in Designing Robust Wireless Communication Receivers','https://eee.sustc.edu.cn/?p=1768&cc=7','Dr. Zhi Ding (Univ. of California-Davis)','2016-09-02','EE','南山智园A7栋1008会议室',,,,
'Parametric Adaptive Nonstationarity Detection','https://eee.sustc.edu.cn/?p=1766&cc=7','褚轶景博士(HKPU)','2016-09-02','EE','南山智园A7栋1113会议室',,,,
'Galois Comes to the Rescue Unifying Detection and Decoding in Designing Robust Wireless Communication Receivers','https://eee.sustc.edu.cn/?p=2328&cc=7','Dr. Zhi Ding (Univ. of California-Davis)','2016-09-02','EE','南山智园A7栋1008会议室',,,,
'Mobile Edge Computation Offloading Wireless Power and Resource Allocation','https://eee.sustc.edu.cn/?p=1774&cc=7','Dr. Kaibin Huang (HKU)','2016-08-25','EE','南山智园A7栋1112室',,,,
'On the complementary roles of MIMO and coded caching','https://eee.sustc.edu.cn/?p=1772&cc=7','Dr. Sheng Yang (HKU)','2016-08-25','EE','南山智园A7栋1112室',,,,
'Overview of PHY Caching in Wireless Networks','https://eee.sustc.edu.cn/?p=1770&cc=7','Dr.Vincent Lau(HKUST)','2016-08-25','EE','智园A7栋1113会议室',,,,
'Rail Traffic Services-Oriented 5G','https://eee.sustc.edu.cn/?p=1778&cc=7','艾渤教授','2016-08-24','EE','第二科研楼503会议室',,,,
'On Energy-Harvesting Relay Networks Full-Duplex and Relay Selection','https://eee.sustc.edu.cn/?p=1776&cc=7','程翔教授（北京大学）','2016-08-24','EE','第二科研楼503会议室',,,,
'Learning over Limited Data Samples Detection of Cooperative Interactions in Logistic Regression Models','https://eee.sustc.edu.cn/?p=2336&cc=7','崔曙光教授(Univ. of California-Davis)','2016-08-01','EE','智园A7栋1008会议室',,,,
'White Space With Compressive Sensing and Geo-location Database for M2M Communications','https://eee.sustc.edu.cn/?p=1755&cc=7','高跃教授(Queen Mary Univ. of London)','2016-07-26','EE','第二科研楼503会议室',,,,
'Strategies for Solving Computationally Expensive Engineering Design Optimization','https://eee.sustc.edu.cn/?p=1760&cc=7','Prof. Slawomir Koziel (Reykjavik Univ.)','2016-07-25','EE','南山智园A7栋1113会议室',,,,
'Modeling and predicting data for business intelligence','https://eee.sustc.edu.cn/?p=2346&cc=7','Yuqun Zhang','2016-07-08','EE','二科502会议室',,,,
'电子与信息科学名家讲座：Photonics Research in Singapore','https://eee.sustc.edu.cn/?p=1635&cc=7','Dr.YongZhang (Assoc.Prof.)','2016-04-18','EE','第二科研楼408会议室',,,,
'Optimal Data Aggregation on Multiple Access Channels','https://eee.sustc.edu.cn/?p=2378&cc=7','Dr.YongZhang (Assoc.Prof.)','2016-04-15','EE','第二科研楼408会议室',,,,
'英国工程技术学会主席Naomi Climer学术讲座：”Internet of Things“','https://eee.sustc.edu.cn/?p=1641&cc=7','Naomi Climer女士','2016-04-14','EE','树仁书院活动室',,,,
'电子与信息科学名家讲座：低维半导体结构能带调控及光电特性研究','https://eee.sustc.edu.cn/?p=1639&cc=7','None','2016-04-14','EE','在第二科研楼503会议室',,,,
'电子与信息科学名家讲座：基于钙钛矿太阳能电池化学稳定性的界面修饰与薄膜溶剂工程','https://eee.sustc.edu.cn/?p=1643&cc=7','None','2016-04-13','EE','第二科研楼408会议室',,,,
'电子与信息科学名家讲座-Multiparadigm Simulations on Functional Materials with Low Dimensions','https://eee.sustc.edu.cn/?p=1645&cc=7','苏海滨（Assoc.Prof.from NTU）','2016-04-11','EE','第二科研楼408会议室',,,,
'A High Resolution Microscopy Imaging Method Based on Computational Photograph','https://eee.sustc.edu.cn/?p=1647&cc=7','张永兵','2016-04-06','EE','第二科研楼503会议室',,,,
'Davydov States for Energy Transfer Dynamics in Molecular Systems','https://eee.sustc.edu.cn/?p=1595&cc=7','赵阳','2016-03-28','EE','第二科研楼408会议室',,,,
'Toward 40K Television','https://eee.sustc.edu.cn/?p=1598&cc=7','David J. Brady','2016-03-18','EE','第二科研楼209会议室',,,,
'电子与信息科学名家讲座：时间交织ADC 失配补偿','https://eee.sustc.edu.cn/?p=1602&cc=7','None','2016-03-16','EE','第二科研楼 408会议室',,,,
'肿瘤诊疗多功能微纳米材料','https://eee.sustc.edu.cn/?p=1608&cc=7','梁晓龙','2016-03-14','EE','第二科研楼503会议室',,,,
'电子与信息科学名家讲座：Is the Gaussian distribution “Normal”? Signal processing with alpha-stable distributions','https://eee.sustc.edu.cn/?p=1611&cc=7','None','2016-03-09','EE','第二科研楼503会议室',,,,
'2016南科大“电磁场与微波技术”研讨会 暨 “深圳电磁无创医学检测工程实验室”授牌仪式','https://eee.sustc.edu.cn/?p=1616&cc=7','陈意钒等','2016-02-25','EE','国际会议厅',,,,
'Seminar Announcement: 5G Wireless Communications - Challenges and Opportunities','https://eee.sustc.edu.cn/?p=1618&cc=7','None','2016-01-14','EE','None',,,,
'Seminar Announcement: Networked Large-Scale Sensing over Complex Systems','https://eee.sustc.edu.cn/?p=1622&cc=7','None','2016-01-07','EE','第二科研楼503会议室',,,,
'电子与信息科学名家讲座：面向健康照明与柔性显示的新型半导体探索','https://eee.sustc.edu.cn/?p=1624&cc=7','None','2016-01-06','EE','第二科研楼408会议室',,,,
